,time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE,RUL
845,29575,81.479,19.765,65.153,-0.023,0.077,0.057,0.069,0.148753974,1,0.062165397
846,29610,56.5,5.219,-26.472,-0.054,0.348,0.045,0.106,0.148753974,1,0.062165397
847,29645,-37.18,-19.053,5.823,-0.091,0.047,0.23,0.182,0.148753974,1,0.062165397
848,29680,-42.627,5.103,-6.055,0.119,-0.279,-0.015,0.093,0.150038264,1,0.060881107
849,29715,67.549,27.254,53.046,-0.062,-0.164,-0.153,0.096,0.150038264,1,0.060881107
850,29750,67.219,12.161,-27.024,0.011,0.187,0.176,0.104,0.150038264,1,0.060881107
851,29785,-47.606,-5.822,-11.249,-0.267,-0.485,-0.133,0.113,0.151327691,1,0.05959168
852,29820,96.536,30.9,61.96,0.02,0.078,-0.072,0.098,0.151327691,1,0.05959168
853,29855,30.899,-1.806,-13.805,-0.057,0.011,-0.173,0.095,0.151327691,1,0.05959168
854,29890,8.376,-11.928,-14.505,-0.097,-0.052,0.224,0.109,0.152621817,1,0.058297554
855,29925,54.319,24.088,40.926,-0.066,0.062,0.298,0.09,0.152621817,1,0.058297554
856,29960,-18.929,-13.3,1.647,0.033,0.142,0.128,0.094,0.152621817,1,0.058297554
857,29995,99.616,9.889,68.862,-0.123,-0.153,0.024,0.163,0.1539202,1,0.056999171
858,30030,32.71,9.387,-17.034,-0.041,0.17,0.067,0.077,0.1539202,1,0.056999171
859,30065,-52.7,-10.952,-3.881,-0.132,-0.085,0.379,0.093,0.1539202,1,0.056999171
860,30100,0.483,0.659,2.104,-0.044,-0.059,-0.05,-0.004,0.155222398,1,0.055696973
861,30135,-52.577,-14.464,-8.401,0.168,-0.142,0.042,0.092,0.155222398,1,0.055696973
862,30170,104.66,36.67,64.745,-0.053,0.159,0.021,0.088,0.155222398,1,0.055696973
863,30205,35.982,-0.926,-11.092,0.002,0.032,-0.173,0.189,0.155222398,1,0.055696973
864,30240,-9.209,-17.016,-10.448,0.143,-0.213,-0.214,0.116,0.156527968,1,0.054391403
865,30275,57.618,19.602,41.438,0.195,0.052,-0.019,0.093,0.156527968,1,0.054391403
866,30310,-26.158,-6.668,7.414,0.026,0.064,0.037,0.094,0.156527968,1,0.054391403
867,30345,40.566,-2.891,-17.805,-0.029,0.212,-0.226,0.118,0.157836468,1,0.053082903
868,30380,-9.94,10.863,13.684,-0.024,-0.118,0.065,0.087,0.157836468,1,0.053082903
869,30415,1.114,6.347,19.353,-0.202,-0.095,-0.166,0.109,0.157836468,1,0.053082903
870,30450,52.542,7.811,54.981,0.312,0.356,0.222,0.109,0.159147452,1,0.051771919
871,30485,58.076,11.742,-25.478,0.039,0.088,-0.029,0.084,0.159147452,1,0.051771919
872,30520,-28.853,-1.634,16.78,0.035,-0.293,-0.056,0.09,0.159147452,1,0.051771919
873,30555,54.927,13.393,-31.155,-0.261,0.291,-0.102,0.173,0.160460477,1,0.050458894
874,30590,-45.961,0.521,-3.69,0.139,-0.17,0.154,0.082,0.160460477,1,0.050458894
875,30625,74.46,36.83,58.72,0.145,0.246,-0.198,0.098,0.160460477,1,0.050458894
876,30660,70.278,13.867,-25.824,-0.065,0.179,0.146,0.209,0.160460477,1,0.050458894
877,30695,-53.287,-18.472,-8.164,-0.24,-0.191,0.077,0.093,0.161775099,1,0.049144272
878,30730,93.662,35.091,59.18,0.108,0.048,-0.132,0.097,0.161775099,1,0.049144272
879,30765,24.867,-1.206,-7.839,-0.057,0.173,0.016,0.094,0.161775099,1,0.049144272
880,30800,-3.291,-12.37,-15.072,0.035,-0.063,0.023,0.106,0.163090875,1,0.047828496
881,30835,65.981,25.634,43.562,-0.042,0.125,-0.187,0.087,0.163090875,1,0.047828496
882,30870,-15.673,-11.44,5.179,0.114,0.156,-0.033,0.103,0.163090875,1,0.047828496
883,30905,4.033,-10.27,-14.259,0.13,-0.061,0.072,0.105,0.164407363,1,0.046512008
884,30940,73.415,25.615,50.048,-0.336,0.153,0.224,0.086,0.164407363,1,0.046512008
885,30975,-14.799,-11.303,1.842,-0.146,0.161,-0.035,0.103,0.164407363,1,0.046512008
886,31010,1.492,59.165,19.64,0.172,-0.081,-0.132,0.136,0.165724122,1,0.045195249
887,31045,-14.189,0.026,26.284,0.035,-0.098,-0.025,0.087,0.165724122,1,0.045195249
888,31080,33.629,13.414,-25.212,-0.123,0.187,0.223,0.093,0.165724122,1,0.045195249
889,31115,1.36,5.675,-1.662,-0.004,-0.003,-0.008,-0.004,0.165724122,1,0.045195249
890,31150,46.661,9.928,51.88,-0.002,0.244,0.105,0.083,0.167040712,1,0.043878659
891,31185,62.959,12.529,-31.15,0.045,0.045,0.037,0.11,0.167040712,1,0.043878659
892,31220,-32.733,-18.324,10.723,0.278,-0.383,-0.157,0.101,0.167040712,1,0.043878659
893,31255,98.197,16.963,65.508,0.162,-0.187,-0.065,0.114,0.168356696,1,0.042562675
894,31290,32.159,8.067,-16.555,0.022,0.094,0.091,0.095,0.168356696,1,0.042562675
895,31325,-58.865,-12.59,2.659,-0.203,-0.428,0.045,0.099,0.168356696,1,0.042562675
896,31360,100.36,8.871,72.253,-0.225,-0.006,0.234,0.091,0.169671638,1,0.041247733
897,31395,57.027,11.664,-23.341,-0.051,0.287,0.102,0.099,0.169671638,1,0.041247733
898,31430,-41.895,-15.969,12.028,0.138,-0.363,-0.125,0.12,0.169671638,1,0.041247733
899,31465,115.56,12.773,79.273,0.341,0.091,-0.046,0.11,0.170985104,1,0.039934267
900,31500,38.982,6.7,-15.492,0.032,0.174,0.103,0.094,0.170985104,1,0.039934267
901,31535,-60.391,-7.439,-2.024,-0.027,-0.331,0.11,0.103,0.170985104,1,0.039934267
902,31570,1.042,0.236,2.658,-0.037,-0.054,-0.05,-0.004,0.172296664,1,0.038622707
903,31605,6.12,10.373,-8.761,0.026,0.029,-0.148,0.091,0.172296664,1,0.038622707
904,31640,-52.873,-7.636,-4.079,-0.114,-0.363,-0.178,0.109,0.172296664,1,0.038622707
905,31675,113.67,48.819,62.05,-0.096,0.056,-0.465,0.125,0.172296664,1,0.038622707
906,31710,-61.298,-10.004,-7.599,0.133,-0.271,-0.243,0.107,0.173605889,1,0.037313482
907,31745,93.055,33.011,64.518,-0.405,0.135,0.067,0.106,0.173605889,1,0.037313482
908,31780,69.563,14.776,-26.405,-0.369,0.092,-0.174,0.122,0.173605889,1,0.037313482
909,31815,28.951,16.682,-14.876,-0.152,0.092,0.054,0.101,0.174912356,1,0.036007015
910,31850,-56.615,-15.365,-3.504,-0.018,-0.198,-0.215,0.114,0.174912356,1,0.036007015
911,31885,105.41,43.256,60.206,-0.285,0.179,-0.219,0.097,0.174912356,1,0.036007015
912,31920,-6.918,13.627,-5.146,-0.039,0.332,-0.023,0.101,0.176215643,1,0.034703728
913,31955,-35.144,-11.9,-10.467,-0.016,-0.134,0.166,0.097,0.176215643,1,0.034703728
914,31990,96.041,27.921,66.625,-0.056,0.218,-0.125,0.113,0.176215643,1,0.034703728
915,32025,61.407,15.673,-33.345,-0.813,0.087,0.417,0.122,0.177515333,1,0.033404038
916,32060,-44.234,-2.921,-1.313,0.396,-0.245,-0.104,0.11,0.177515333,1,0.033404038
917,32095,51.606,24.158,54.288,-0.009,0.079,-0.055,0.096,0.177515333,1,0.033404038
918,32130,0.923,0.639,2.115,0.022,0.009,0.004,-0.004,0.178811012,1,0.032108359
919,32165,58.842,10.766,-21.961,-0.239,-0.069,0.107,0.098,0.178811012,1,0.032108359
920,32200,-8.488,5.564,23.323,-0.025,-0.218,-0.037,0.101,0.178811012,1,0.032108359
921,32235,-10.078,1.197,20.892,-0.138,0.061,-0.197,0.161,0.178811012,1,0.032108359
922,32270,-21.028,-1.802,2.802,0.02,0.35,0.185,0.1,0.180102271,1,0.0308171
923,32305,-41.273,-10.966,-11.239,0.034,-0.328,0.089,0.098,0.180102271,1,0.0308171
924,32340,105.6,41.359,53.103,-0.035,0.289,0.163,0.096,0.180102271,1,0.0308171
925,32375,15.52,12.895,-12.853,0.128,0.12,-0.057,0.122,0.181388706,1,0.029530665
926,32410,-53.797,-16.131,-6.215,-0.022,-0.362,-0.273,0.11,0.181388706,1,0.029530665
927,32445,64.837,27.934,45.919,0.65,-0.351,-0.273,0.124,0.181388706,1,0.029530665
928,32480,76.764,19.984,52.339,-0.105,0.054,0.024,0.114,0.182669916,1,0.028249455
929,32515,27.097,5.954,-17.221,-0.091,0.152,0.03,0.096,0.182669916,1,0.028249455
930,32550,-50.988,-13.225,2.468,0.427,0.077,0.151,0.119,0.182669916,1,0.028249455
931,32585,58.396,19.771,-38.777,0.187,0.553,-0.705,0.166,0.183945508,1,0.026973863
932,32620,-37.288,4.71,2.908,-0.226,-0.101,0.072,0.112,0.183945508,1,0.026973863
933,32655,-6.631,1.603,27.037,-0.327,-0.185,-0.287,0.103,0.183945508,1,0.026973863
934,32690,-15.582,7.092,-3.622,-0.319,0.049,-0.058,0.167,0.183945508,1,0.026973863
935,32725,-20.812,2.088,0.974,-0.347,0.184,0.003,0.123,0.185215091,1,0.02570428
936,32760,-39.66,-7.342,-14.378,-0.054,-0.212,0.184,0.117,0.185215091,1,0.02570428
937,32795,113.28,43.923,59.805,-0.248,0.364,0.21,0.129,0.185215091,1,0.02570428
938,32830,-2.332,35.117,23.012,0.101,0.069,-0.029,0.126,0.186478281,1,0.02444109
939,32865,-24.037,-2.257,18.48,0.175,-0.158,-0.142,0.139,0.186478281,1,0.02444109
940,32900,-11.554,8.105,-13.64,-0.437,-0.161,0.393,0.163,0.186478281,1,0.02444109
941,32935,64.537,15.675,-33.743,0.115,0.05,-0.497,0.121,0.187734701,1,0.02318467
942,32970,-18.235,9.738,12.765,0.138,-0.138,-0.023,0.123,0.187734701,1,0.02318467
943,33005,-13.014,-4.639,18.025,-0.031,-0.017,-0.069,0.124,0.187734701,1,0.02318467
944,33040,128.52,7.109,82.5,0.628,-0.109,-0.072,0.138,0.188983979,1,0.021935392
945,33075,62.694,14.414,-30.116,-0.084,0.324,-0.159,0.14,0.188983979,1,0.021935392
946,33110,-36.857,-6.992,12.768,-0.07,-0.48,0.026,0.152,0.188983979,1,0.021935392
947,33145,-7.597,-14.118,-7.706,0.365,-0.052,-0.777,0.222,0.190225748,1,0.020693623
948,33180,114.42,25.735,68.754,-0.092,0.065,0.39,0.139,0.190225748,1,0.020693623
949,33215,64.789,8.865,-27.597,-0.233,0.169,-0.084,0.115,0.190225748,1,0.020693623
950,33250,-39.176,-25.256,17.367,0.276,-0.424,0.009,0.194,0.190225748,1,0.020693623
951,33285,-13.392,3.559,5.988,0.096,0.123,-0.071,0.109,0.191459649,1,0.019459722
952,33320,-49.065,-9.468,-8.536,0.059,-0.304,0.186,0.147,0.191459649,1,0.019459722
953,33355,107.45,45.164,57.975,-0.071,0.168,0.004,0.137,0.191459649,1,0.019459722
954,33390,21.214,40.97,30.186,0.191,0.081,-0.008,0.148,0.192685329,1,0.018234042
955,33425,-13.03,-7.771,12.625,0.203,0.094,-0.064,0.147,0.192685329,1,0.018234042
956,33460,-60.338,1.858,-2.636,0.023,-0.336,0.059,0.14,0.192685329,1,0.018234042
957,33495,36.052,11.641,-25.244,0.174,0.328,0.265,0.13,0.193902443,1,0.017016928
958,33530,-51.317,-11.578,-3.642,0.172,-0.132,-0.019,0.125,0.193902443,1,0.017016928
959,33565,36.456,13.535,37.855,0.073,0.19,-0.222,0.143,0.193902443,1,0.017016928
960,33600,81.179,32.985,52.693,-0.392,0.057,0.095,0.157,0.195110651,1,0.01580872
961,33635,16.2,5.743,-12.614,-0.078,-0.031,-0.008,0.166,0.195110651,1,0.01580872
962,33670,-63.676,-10.762,-3.478,0.132,0.122,-0.107,0.152,0.195110651,1,0.01580872
963,33705,-0.532,2.411,1.413,-0.019,-0.028,-0.017,-0.004,0.195110651,1,0.01580872
964,33740,-11.638,3.33,23.498,0.139,-0.055,-0.037,0.184,0.196309623,1,0.014609748
965,33775,5.779,5.351,-21.213,0.099,0.045,0.018,0.15,0.196309623,1,0.014609748
966,33810,95.12,30.403,62.33,0.085,-0.162,-0.457,0.16,0.196309623,1,0.014609748
967,33845,0.264,11.906,-3.512,-0.118,0.111,0.02,0.133,0.197499034,1,0.013420337
968,33880,-53.558,-10.576,-3.633,0.085,-0.036,0.285,0.167,0.197499034,1,0.013420337
969,33915,92.343,39.765,49.646,0.054,0.375,0.04,0.162,0.197499034,1,0.013420337
970,33950,33.432,11.113,-24.171,-0.395,0.097,0.184,0.141,0.198678569,1,0.012240802
971,33985,-52.332,-11.626,-0.223,0.063,-0.242,0.019,0.205,0.198678569,1,0.012240802
972,34020,18.826,12.414,28.766,-0.24,-0.23,-0.601,0.2,0.198678569,1,0.012240802
973,34055,66.959,35.601,42.889,-0.705,0.139,-0.003,0.172,0.199847918,1,0.011071453
974,34090,21.723,3.902,-5.041,0.049,0.178,0.084,0.185,0.199847918,1,0.011071453
975,34125,-62.602,-7.66,-1.379,-0.248,-0.387,-0.025,0.204,0.199847918,1,0.011071453
976,34160,16.525,-13.867,-14.524,0.081,-0.022,-0.286,0.282,0.201006782,1,0.009912589
977,34195,87.933,30.889,54.017,-0.301,0.004,-0.09,0.142,0.201006782,1,0.009912589
978,34230,25.923,-3.745,-5.949,-0.13,0.095,0.123,0.141,0.201006782,1,0.009912589
979,34265,-56.986,-14.884,2.548,0.031,-0.151,-0.1,0.234,0.201006782,1,0.009912589
980,34300,114.13,20.703,71.105,0.079,0.016,-0.075,0.181,0.202154868,1,0.008764503
981,34335,63.94,11.282,-29.745,-0.096,0.113,0.03,0.169,0.202154868,1,0.008764503
982,34370,-29.896,-24.201,15.597,-0.02,-0.488,0.269,0.206,0.202154868,1,0.008764503
983,34405,28.211,6.808,38.581,0.02,0.023,0.222,0.292,0.203291893,1,0.007627478
984,34440,35.979,9.465,-20.728,-0.382,-0.038,0.069,0.273,0.203291893,1,0.007627478
985,34475,61.624,13.284,40.605,-0.052,0.201,0.005,0.207,0.203291893,1,0.007627478
986,34510,-18.88,32.007,13.064,0.027,-0.28,0.01,0.16,0.204417582,1,0.006501789
987,34545,-9.876,-6.046,20.619,0.049,0.101,-0.086,0.185,0.204417582,1,0.006501789
988,34580,-16.493,14.363,-10.343,-0.151,-0.166,0.2,0.257,0.204417582,1,0.006501789
989,34615,97.331,10.357,60.276,-0.532,0.035,0.389,0.228,0.205531669,1,0.005387702
990,34650,54.665,16.578,-22.773,-0.114,-0.053,-0.223,0.275,0.205531669,1,0.005387702
991,34685,-19.394,1.947,16.035,0.203,-0.266,-0.37,0.238,0.205531669,1,0.005387702
992,34720,-0.483,2.517,1.369,0.046,0.025,0.032,-0.005,0.206633895,1,0.004285476
993,34755,-40.501,-17.623,-5.605,0.065,0.066,0.31,0.27,0.206633895,1,0.004285476
994,34790,98.719,36.26,52.081,0.116,0.037,-0.021,0.271,0.206633895,1,0.004285476
995,34825,64.845,7.068,-19.047,0.073,0.203,-0.168,0.288,0.206633895,1,0.004285476
996,34860,22.066,-4.79,-11.738,0.245,-0.08,-0.265,0.212,0.207724013,1,0.003195358
997,34895,44.326,15.775,36.178,-0.117,-0.107,0.021,0.241,0.207724013,1,0.003195358
998,34930,-15.201,-7.242,2.1,0.374,0.087,-0.062,0.28,0.207724013,1,0.003195358
999,34965,39.935,11.509,37.583,0.118,-0.041,0.22,0.247,0.208801784,1,0.002117587
1000,35000,47.292,12.395,-20.46,-0.178,0.305,0.205,0.341,0.208801784,1,0
1001,35035,11.343,-7.365,27.767,0.263,0.226,-0.097,0.278,0.208801784,1,0
1002,35070,68.948,19.778,41.108,-0.502,-0.077,0.212,0.215,0.209866976,1,0
1003,35105,7.573,1.304,-4.462,0.14,0.089,-0.045,0.207,0.209866976,1,0
1004,35140,-59.656,-8.24,0.594,-0.293,-0.384,0.308,0.333,0.209866976,1,0
1005,35175,55.432,6.308,49.514,0.129,-0.082,-0.167,0.289,0.210919371,1,0
1006,35210,56.639,12.223,-17.707,0.064,0.05,0.09,0.461,0.210919371,1,0
1007,35245,-1.146,-2.123,25.183,0.072,-0.256,0.031,0.344,0.210919371,1,0
