,time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE,RUL
847,28798,-9.148,-5.236,2.622,-0.15,-0.247,0.041,0.078,0.200654396,1,0.034061553
848,28832,-37.139,5.645,-3.964,-0.666,-0.067,-1.191,0.224,0.200654396,1,0.034061553
849,28866,87.38,14.553,57.976,0.464,-0.432,0.38,0.074,0.201800031,1,0.032915918
850,28900,49.38,5.898,-25.997,-0.339,0.42,-0.209,0.086,0.201800031,1,0.032915918
851,28934,-28.66,-13.837,6.292,-0.142,0.512,0.866,0.109,0.201800031,1,0.032915918
852,28968,80.42,16.963,58.161,-0.428,0.867,-0.243,0.099,0.202945665,1,0.031770284
853,29002,9.567,4.137,-11.554,-0.167,0.26,-0.036,0.093,0.202945665,1,0.031770284
854,29036,-47.38,-10.898,-0.771,0.31,-0.627,0.581,0.107,0.202945665,1,0.031770284
855,29070,72.141,20.135,53.007,0.448,0.145,-0.216,0.124,0.2040913,1,0.030624649
856,29104,6.666,6.048,-13.314,0.099,0.23,0.029,0.095,0.2040913,1,0.030624649
857,29138,-42.896,-4.367,1.588,0.207,0.052,0.676,0.103,0.2040913,1,0.030624649
858,29172,105.35,7.032,68.183,0.205,0.242,0.399,0.129,0.205236935,1,0.029479014
859,29206,57.669,13.422,-22.116,0.256,0.237,-0.224,0.105,0.205236935,1,0.029479014
860,29240,12.379,7.1,28.731,0.295,0.244,0.18,0.094,0.205236935,1,0.029479014
861,29274,-13.182,-3.412,-2.203,0.345,-0.073,0.358,0.193,0.205236935,1,0.029479014
862,29308,67.277,17.925,56.174,0.316,-0.781,0.112,0.073,0.206382569,1,0.02833338
863,29342,47.1,11.908,-20.322,0.049,0.439,-0.508,0.111,0.206382569,1,0.02833338
864,29376,51.996,15.931,39.248,0.217,-0.016,0.755,0.124,0.206382569,1,0.02833338
865,29410,-8.619,-0.19,17.121,-0.064,-1.154,0.341,0.117,0.207528204,1,0.027187745
866,29444,14.232,8.697,-9.757,0.502,-0.243,-0.146,0.094,0.207528204,1,0.027187745
867,29478,77.057,23.273,49.979,-0.439,0.161,-0.459,0.101,0.207528204,1,0.027187745
868,29512,-16.956,-14.129,-5.095,0.025,-0.351,0.464,0.106,0.208673839,1,0.02604211
869,29546,92.922,27.661,59.099,-0.034,0.126,-0.931,0.112,0.208673839,1,0.02604211
870,29580,58.132,6.923,-22.709,-0.063,0.114,-0.172,0.097,0.208673839,1,0.02604211
871,29614,-45.122,12.987,-2.943,-0.473,0.541,-0.281,0.112,0.209819473,1,0.024896476
872,29648,22.49,12.053,38.562,-0.279,-0.538,0.061,0.091,0.209819473,1,0.024896476
873,29682,27.633,8.315,-19.19,0.051,0.129,-0.195,0.106,0.209819473,1,0.024896476
874,29716,-43.684,16.477,3.628,0.301,-1.118,0.957,0.251,0.210965108,1,0.023750841
875,29750,1.945,10.98,24.912,-0.09,-0.635,0.247,0.075,0.210965108,1,0.023750841
876,29784,-0.708,5.433,-8.472,0.197,0.026,-0.231,0.094,0.210965108,1,0.023750841
877,29818,96.571,43.382,56.258,0.024,-0.166,-0.166,0.168,0.210965108,1,0.023750841
878,29852,-17.812,0.996,8.36,-0.723,0.604,0.001,0.104,0.212110743,1,0.022605206
879,29886,-36.038,-2.042,-7.035,-0.198,-0.082,0.195,0.117,0.212110743,1,0.022605206
880,29920,74.42,35.396,51.252,0.049,0.382,-0.351,0.103,0.212110743,1,0.022605206
881,29954,-40.292,-11.748,-12.836,-0.318,-0.331,0.02,0.101,0.213256377,1,0.021459572
882,29988,85.478,29.447,63.82,-0.43,0.094,-0.532,0.104,0.213256377,1,0.021459572
883,30022,58.93,14.397,-19.978,-0.215,-0.036,-0.499,0.105,0.213256377,1,0.021459572
884,30056,-55.303,-11.924,-1.925,0.305,-0.9,-0.318,0.106,0.214402012,1,0.020313937
885,30090,52.446,25.035,45.203,0.098,-0.455,-0.01,0.089,0.214402012,1,0.020313937
886,30124,43.454,9.549,-19.895,0.119,-0.02,-0.678,0.118,0.214402012,1,0.020313937
887,30158,42.757,5.079,45.876,-0.412,-0.877,-0.082,0.206,0.215547647,1,0.019168302
888,30192,40.74,4.084,-7.018,0.087,0.314,-0.128,0.09,0.215547647,1,0.019168302
889,30226,35.944,13.719,32.992,-0.041,0.096,0.178,0.104,0.215547647,1,0.019168302
890,30260,-7.655,-8.35,-7.107,0.548,-0.481,0.215,0.216,0.215547647,1,0.019168302
891,30294,47.171,13.258,-21.917,-0.33,0.839,-0.404,0.101,0.216693282,1,0.018022667
892,30328,-41.012,-4.135,0.058,0.064,-0.09,0.689,0.1,0.216693282,1,0.018022667
893,30362,21.822,21.062,32.535,-0.185,-0.447,0.312,0.077,0.216693282,1,0.018022667
894,30396,18.503,10.006,-10.985,0.082,0.076,-0.083,0.137,0.217838916,1,0.016877033
895,30430,-48.511,-9.957,-4.522,0.195,-0.505,0.498,0.093,0.217838916,1,0.016877033
896,30464,49.817,22.37,35.734,-0.126,-0.127,0.082,0.1,0.217838916,1,0.016877033
897,30498,33.403,4.164,-19.221,-0.25,0.594,-0.753,0.084,0.218984551,1,0.015731398
898,30532,-45.693,0.23,-5.544,-0.341,0.26,0.526,0.102,0.218984551,1,0.015731398
899,30566,25.787,11.267,34.392,0.413,-0.276,0.551,0.106,0.218984551,1,0.015731398
900,30600,48.173,13.525,-25.547,0.031,0.147,0.064,0.129,0.220130186,1,0.014585763
901,30634,-20.118,9.861,10.024,0.061,0.011,0.243,0.095,0.220130186,1,0.014585763
902,30668,-16.586,-0.266,9.623,0.428,-0.553,-0.039,0.101,0.220130186,1,0.014585763
903,30702,1.151,3.492,1.157,0.008,-0.014,-0.005,-0.004,0.221275821,1,0.013440128
904,30736,-33.24,11.197,5.828,0.222,0.439,0.515,0.085,0.221275821,1,0.013440128
905,30770,-1.299,10.361,29.349,0.099,-0.227,0.877,0.091,0.221275821,1,0.013440128
906,30804,9.722,18.151,-5.151,-0.007,0.198,-0.413,0.142,0.221275821,1,0.013440128
907,30838,113.6,17.221,76.133,-0.371,0.083,-0.465,0.121,0.222421455,1,0.012294494
908,30872,50.537,10.164,-27.945,0.086,0.249,0.048,0.099,0.222421455,1,0.012294494
909,30906,-39.255,-11.066,2.446,-0.02,-0.29,0.652,0.104,0.222421455,1,0.012294494
910,30940,-9.519,3.139,16.713,0.059,-0.116,0.74,0.1,0.22356709,1,0.011148859
911,30974,-32.007,-3.589,-6.247,0.323,-0.333,0.083,0.125,0.22356709,1,0.011148859
912,31008,96.26,36.82,60.449,-0.066,-0.173,-0.58,0.133,0.22356709,1,0.011148859
913,31042,61.664,8.663,-27.588,-0.153,0.849,-0.536,0.143,0.224712725,1,0.010003224
914,31076,15.944,18.781,26.558,0.613,0.056,0.339,0.118,0.224712725,1,0.010003224
915,31110,-3.289,-7.989,-6.526,-0.07,0.04,0.338,0.101,0.224712725,1,0.010003224
916,31144,-7.859,6.51,24.121,-0.478,-0.633,-0.458,0.201,0.225858359,1,0.00885759
917,31178,-2.353,-6.198,-8.81,0.26,-0.557,-0.009,0.103,0.225858359,1,0.00885759
918,31212,114.53,36.958,71.162,-0.112,0.152,-0.45,0.119,0.225858359,1,0.00885759
919,31246,75.649,18.487,-20.203,-0.314,-0.032,-1.274,0.174,0.225858359,1,0.00885759
920,31280,-51.225,11.313,-8.464,0.342,-0.377,-0.085,0.137,0.227003994,1,0.007711955
921,31314,3.037,11.357,28.551,-0.408,-0.414,0.418,0.106,0.227003994,1,0.007711955
922,31348,-25.962,16.264,-1.58,-0.83,0.28,-0.53,0.108,0.227003994,1,0.007711955
923,31382,101.46,11.243,64.113,-0.031,0.287,0.14,0.135,0.228149629,1,0.00656632
924,31416,52.809,12.743,-23.007,0.137,0.329,-0.31,0.153,0.228149629,1,0.00656632
925,31450,49.229,5.037,38.89,-0.004,0.472,0.732,0.123,0.228149629,1,0.00656632
926,31484,22.354,-3.417,-13.756,0.237,0.221,0.509,0.116,0.229295263,1,0.005420686
927,31518,104.03,26.384,66.883,-0.668,0.386,-0.801,0.101,0.229295263,1,0.005420686
928,31552,52.501,4.542,-32.925,0.215,0.006,-0.132,0.107,0.229295263,1,0.005420686
929,31586,5.117,-15.637,-9.291,0.129,-0.499,-0.251,0.182,0.230440898,1,0.004275051
930,31620,107.07,20.65,73.352,0.14,-0.088,0.035,0.103,0.230440898,1,0.004275051
931,31654,58.497,8.866,-31.109,-0.032,0.365,-0.326,0.104,0.230440898,1,0.004275051
932,31688,-14.531,-17.675,10.883,-0.831,-0.163,0.098,0.179,0.230440898,1,0.004275051
933,31722,7.643,26.693,20.993,0.055,0.073,0.092,0.112,0.230599233,1,0.004116716
934,31756,-19.295,-4.567,13.318,-0.029,-0.307,0.244,0.117,0.230599233,1,0.004116716
935,31790,-42.398,17.965,0.091,-0.459,0.924,0.943,0.085,0.230599233,1,0.004116716
936,31824,-54.363,-9.049,-11.17,0.26,-0.852,0.099,0.114,0.230757569,1,0.00395838
937,31858,110.85,27.269,66.65,0.233,-0.036,-0.753,0.112,0.230757569,1,0.00395838
938,31892,21.763,-3.611,-21.593,-0.074,0.051,0.008,0.122,0.230757569,1,0.00395838
939,31926,52.751,12.314,-30.087,-0.108,1.185,-0.358,0.121,0.230915904,1,0.003800045
940,31960,-47.714,-3.602,-6.591,-0.044,0.3,0.761,0.098,0.230915904,1,0.003800045
941,31994,67.881,36.804,58.211,0.601,-1.103,-0.159,0.109,0.230915904,1,0.003800045
942,32028,-14.624,-2.752,1.381,0.086,-0.339,0.061,0.185,0.231074239,1,0.00364171
943,32062,-18.683,-10.41,-10.034,0.106,-0.273,-0.02,0.13,0.231074239,1,0.00364171
944,32096,77.686,24.348,53.594,0.019,0.188,-1.159,0.154,0.231074239,1,0.00364171
945,32130,-24.851,-14.182,2.282,0.375,-0.432,1.167,0.133,0.231074239,1,0.00364171
946,32164,72.015,19.555,48.006,0.048,0.33,-0.328,0.117,0.231232574,1,0.003483375
947,32198,-14.941,0.489,16.313,0.237,-0.503,0.227,0.143,0.231232574,1,0.003483375
948,32232,33.289,18.017,-8.095,-0.028,-0.29,-1.115,0.137,0.231232574,1,0.003483375
949,32266,101.7,24.706,63.617,-0.171,0.483,0.109,0.107,0.231390909,1,0.00332504
950,32300,-11.607,-2.204,3.825,0.034,-0.07,0.396,0.109,0.231390909,1,0.00332504
951,32334,1.147,22.867,-6.175,-0.123,-0.008,-0.31,0.156,0.231390909,1,0.00332504
952,32368,57.912,12.596,-31.203,-0.24,0.993,-0.389,0.124,0.231549244,1,0.003166705
953,32402,-52.927,-2.573,-8.952,0.197,0.152,0.904,0.154,0.231549244,1,0.003166705
954,32436,75.772,39.288,57.539,0.365,-0.004,-0.132,0.169,0.231549244,1,0.003166705
955,32470,3.799,1.334,3.028,0.067,-0.018,0.035,0.003,0.231549244,1,0.003166705
956,32504,49.155,5.617,-11.222,0.162,0.306,-0.285,0.117,0.23170758,1,0.003008369
957,32538,6.503,5.56,22.849,-0.604,0.899,0.127,0.161,0.23170758,1,0.003008369
958,32572,-13.368,6.071,15.46,0.269,-0.258,1.005,0.132,0.23170758,1,0.003008369
959,32606,76.899,17.41,59.644,-0.059,0.484,-0.452,0.15,0.231865915,1,0.002850034
960,32640,-12.126,0.102,-1.953,0.229,-0.152,0.313,0.168,0.231865915,1,0.002850034
961,32674,-39.293,8.241,-1.455,0.591,-0.307,0.423,0.141,0.231865915,1,0.002850034
962,32708,-12.663,9.659,-0.818,0.37,-0.445,0.503,0.124,0.23202425,1,0.002691699
963,32742,-3.769,1.608,-8.826,0.138,-0.223,0.095,0.132,0.23202425,1,0.002691699
964,32776,63.956,19.686,51.424,0.562,0.037,-0.148,0.151,0.23202425,1,0.002691699
965,32810,-8.984,10.549,-7.573,-0.615,0.228,-0.061,0.166,0.232182585,1,0.002533364
966,32844,-28.06,-6.574,-6.043,0.114,-0.344,0.55,0.142,0.232182585,1,0.002533364
967,32878,101.04,34.666,65.765,0.031,0.006,-0.267,0.133,0.232182585,1,0.002533364
968,32912,27.012,2.4,-17.602,-0.118,-0.091,0.126,0.245,0.232182585,1,0.002533364
969,32946,9.085,9.849,-15.229,0.064,0.127,-0.087,0.116,0.232340921,1,0.002375028
970,32980,-52.533,-7.687,-5.666,-0.003,-0.429,0.688,0.119,0.232340921,1,0.002375028
971,33014,101.84,44.52,59.188,-0.251,-0.09,0.063,0.103,0.232340921,1,0.002375028
972,33048,62.069,9.248,55.852,0.076,-0.542,0.707,0.137,0.232499256,1,0.002216693
973,33082,58.385,7.949,-24.085,-0.036,0.221,-0.573,0.171,0.232499256,1,0.002216693
974,33116,-15.902,-13.625,16.661,-0.421,0.016,0.299,0.156,0.232499256,1,0.002216693
975,33150,-18.018,2.479,11.423,-0.79,0.437,-0.4,0.14,0.232657591,1,0.002058358
976,33184,-13.909,-2.032,-6.809,0.118,-0.364,-0.189,0.154,0.232657591,1,0.002058358
977,33218,95.145,25.693,63.97,-0.185,-0.436,-1.094,0.193,0.232657591,1,0.002058358
978,33252,12.821,8.854,-17.333,0.202,0.178,-0.542,0.187,0.232815926,1,0.001900023
979,33286,-56.032,-5.628,-5.713,0.118,-0.763,0.321,0.178,0.232815926,1,0.001900023
980,33320,81.939,33.614,58.281,0.274,-0.103,-0.168,0.147,0.232815926,1,0.001900023
981,33354,67.241,15.534,-18.518,0.152,-0.62,-1.104,0.254,0.232815926,1,0.001900023
982,33388,115.57,21.388,70.872,0.34,-0.073,0.001,0.189,0.232974261,1,0.001741688
983,33422,36.151,1.559,-22.465,-0.195,0.515,-0.174,0.206,0.232974261,1,0.001741688
984,33456,-55.235,-14.147,-4.661,-0.073,0.08,0.91,0.185,0.232974261,1,0.001741688
985,33490,-44.472,-10.716,-7.091,0.086,-0.61,-0.095,0.192,0.233132596,1,0.001583353
986,33524,101.1,31.493,64.233,0.082,0.158,-0.163,0.195,0.233132596,1,0.001583353
987,33558,22.466,5.088,-21.364,-0.286,0.289,-0.088,0.149,0.233132596,1,0.001583353
988,33592,88.346,12.224,63.635,0.004,-0.395,-0.265,0.144,0.233290932,1,0.001425017
989,33626,59.667,13.728,-23.833,0.185,0.286,-0.598,0.175,0.233290932,1,0.001425017
990,33660,-22.43,-8.961,17.98,0.565,-0.411,0.584,0.243,0.233290932,1,0.001425017
991,33694,-41.408,27.327,8.021,0.054,0.831,0.144,0.177,0.233449267,1,0.001266682
992,33728,13.176,10.664,35.88,-0.191,-0.35,0.321,0.289,0.233449267,1,0.001266682
993,33762,36.543,10.022,-22.596,0.034,0.161,-0.596,0.173,0.233449267,1,0.001266682
994,33796,0.007,1.23,2.169,-0.046,-0.053,-0.039,-0.005,0.233607602,1,0.001108347
995,33830,-56.924,-9.232,-6.203,-0.105,-0.598,0.298,0.19,0.233607602,1,0.001108347
996,33864,117.53,37.739,69.897,-0.135,-0.122,-0.664,0.2,0.233607602,1,0.001108347
997,33898,51.931,5.842,-24.135,-0.142,-0.185,-0.151,0.245,0.233607602,1,0.001108347
998,33932,0.541,13.556,-13.813,0.005,-0.076,-0.211,0.193,0.233765937,1,0.000950012
999,33966,-46.132,-7.153,0.506,-0.195,-0.15,0.128,0.17,0.233765937,1,0.000950012
1000,34000,120.28,42.703,65.457,-0.582,1.141,-0.596,0.159,0.233765937,1,0.000950012
1001,34034,-37.044,22.234,13.783,-0.022,-0.365,-1.148,0.23,0.233924273,1,0.000791676
1002,34068,18.608,12.423,38.47,0.303,-0.599,0.507,0.181,0.233924273,1,0.000791676
1003,34102,-10.949,17.266,-3.291,-0.127,-0.085,-0.62,0.232,0.233924273,1,0.000791676
1004,34136,49.981,13.863,47.725,-0.702,0.109,0.648,0.09,0.234082608,1,0.000633341
1005,34170,55.944,3.015,-21.53,0.015,0.076,-0.41,0.103,0.234082608,1,0.000633341
1006,34204,-14.934,-2.142,15.822,-0.15,-0.542,0.222,0.127,0.234082608,1,0.000633341
1007,34238,47.835,14.465,-28.613,0.309,0.649,-0.331,0.247,0.234240943,1,0.000475006
1008,34272,-55.924,-4.65,-5.269,-0.095,0.064,0.435,0.164,0.234240943,1,0.000475006
1009,34306,9.346,16.424,34.243,-0.599,0.243,-0.487,0.182,0.234240943,1,0.000475006
1010,34340,24.537,13.012,-8.9,0.747,-0.513,-0.833,0.289,0.234240943,1,0.000475006
1011,34374,-45.386,12.248,1.005,-0.224,0.444,0.4,0.227,0.234399278,1,0.000316671
1012,34408,51.993,22.932,51.555,-0.436,-0.269,-0.082,0.194,0.234399278,1,0.000316671
1013,34442,67.434,18.687,-20.725,0.116,0.129,-0.066,0.203,0.234399278,1,0.000316671
1014,34476,-61.166,-6.205,-11.116,0.326,-1.098,0.321,0.295,0.234557613,1,0
1015,34510,102.79,30.763,59.834,-0.134,-0.113,-0.847,0.271,0.234557613,1,0
1016,34544,20.599,6.144,-20.66,-0.563,0.038,-0.389,0.218,0.234557613,1,0
1017,34578,-20.249,7.358,-2.402,0.131,0.177,0.474,0.216,0.234715949,1,0
1018,34612,-19.987,-4.11,-7.616,-0.026,-0.367,-0.197,0.194,0.234715949,1,0
1019,34646,81.66,23.507,59.088,0.761,-0.184,-0.345,0.209,0.234715949,1,0
