,time,axial_force,vibration1,vibration2,vibration_x,vibration_y,force_z,tool_wear,ACTION_CODE,RUL
868,43400,430.64,10.663,11.444,10.663,11.444,430.64,0.29998053,1,0.012767527
869,43450,473.71,0.6413,1.2831,0.6413,1.2831,473.71,0.299986405,1,0.012761652
870,43500,358.87,4.3686,5.0516,4.3686,5.0516,358.87,0.299991372,1,0.012756685
871,43550,28.71,-0.248,0.2853,-0.248,0.2853,28.71,0.29999572,1,0.012752337
872,43600,172.26,0.0745,0.6804,0.0745,0.6804,172.26,0.299999748,1,0.012748309
873,43650,186.61,3.4177,4.0139,3.4177,4.0139,186.61,0.300003721,1,0.012744336
874,43700,401.93,3.4806,4.2517,3.4806,4.2517,401.93,0.300008008,1,0.012740049
875,43750,28.71,9.7769,10.566,9.7769,10.566,28.71,0.300012876,1,0.012735181
876,43800,-229.68,2.2264,2.7854,2.2264,2.7854,-229.68,0.300018618,1,0.012729439
877,43850,-28.71,1.8775,2.4808,1.8775,2.4808,-28.71,0.300025511,1,0.012722546
878,43900,401.93,1.4001,1.9983,1.4001,1.9983,401.93,0.300033818,1,0.012714239
879,43950,57.419,-0.4247,0.1259,-0.4247,0.1259,57.419,0.300043779,1,0.012704278
880,44000,502.42,-0.8713,-0.2981,-0.8713,-0.2981,502.42,0.300055708,1,0.012692349
881,44050,401.93,-3.8739,-3.2268,-3.8739,-3.2268,401.93,0.30006961,1,0.012678447
882,44100,-100.48,-4.6198,-4.0628,-4.6198,-4.0628,-100.48,0.300085738,1,0.012662319
883,44150,-186.61,-7.2896,-6.8604,-7.2896,-6.8604,-186.61,0.300104255,1,0.012643802
884,44200,430.64,-5.9595,-5.5483,-5.9595,-5.5483,430.64,0.300125316,1,0.012622741
885,44250,301.45,-3.426,-2.9351,-3.426,-2.9351,301.45,0.300149067,1,0.01259899
886,44300,14.355,-2.84,-2.335,-2.84,-2.335,14.355,0.300175644,1,0.012572413
887,44350,186.61,-7.0917,-6.6561,-7.0917,-6.6561,186.61,0.300205171,1,0.012542886
888,44400,200.97,-8.5503,-8.175,-8.5503,-8.175,200.97,0.300237761,1,0.012510296
889,44450,-157.9,-4.1167,-3.514,-4.1167,-3.514,-157.9,0.300273511,1,0.012474546
890,44500,-28.71,-0.879,-0.2956,-0.879,-0.2956,-28.71,0.300312506,1,0.012435551
891,44550,244.03,-0.9503,-0.4459,-0.9503,-0.4459,244.03,0.300354813,1,0.012393244
892,44600,143.55,5.6235,6.3431,5.6235,6.3431,143.55,0.300400484,1,0.012347573
893,44650,-57.419,2.5567,3.1722,2.5567,3.1722,-57.419,0.300449556,1,0.012298501
894,44700,287.1,10.202,10.998,10.202,10.998,287.1,0.300502048,1,0.012246009
895,44750,172.26,5.1268,5.9126,5.1268,5.9126,172.26,0.300557961,1,0.012190096
896,44800,86.129,3.0353,3.6053,3.0353,3.6053,86.129,0.300617283,1,0.012130774
897,44850,157.9,3.4318,4.0204,3.4318,4.0204,157.9,0.300679981,1,0.012068076
898,44900,172.26,-2.7167,-2.2958,-2.7167,-2.2958,172.26,0.300746011,1,0.012002046
899,44950,258.39,1.3005,1.882,1.3005,1.882,258.39,0.300815309,1,0.011932748
900,45000,143.55,-9.3907,-9.0347,-9.3907,-9.0347,143.55,0.3008878,1,0.011860257
901,45050,-129.19,-5.3305,-4.7689,-5.3305,-4.7689,-129.19,0.300963394,1,0.011784663
902,45100,-301.45,-3.7235,-3.1163,-3.7235,-3.1163,-301.45,0.30104199,1,0.011706067
903,45150,244.03,-0.6522,-0.0623,-0.6522,-0.0623,244.03,0.301123475,1,0.011624582
904,45200,-14.355,1.6481,2.2213,1.6481,2.2213,-14.355,0.301207726,1,0.011540331
905,45250,-143.55,2.353,2.9293,2.353,2.9293,-143.55,0.301294613,1,0.011453444
906,45300,143.55,-0.1163,0.3939,-0.1163,0.3939,143.55,0.301383346,1,0.011364711
907,45350,358.87,-0.5924,-0.0688,-0.5924,-0.0688,358.87,0.301475076,1,0.011272981
908,45400,-157.9,-1.6488,-1.1514,-1.6488,-1.1514,-157.9,0.301569015,1,0.011179042
909,45450,-86.129,-2.0625,-1.5697,-2.0625,-1.5697,-86.129,0.301665016,1,0.011083041
910,45500,229.68,-5.139,-4.6847,-5.139,-4.6847,229.68,0.301762926,1,0.010985131
911,45550,545.48,-2.9839,-2.4873,-2.9839,-2.4873,545.48,0.301862597,1,0.01088546
912,45600,-43.064,-2.2418,-1.6918,-2.2418,-1.6918,-43.064,0.30196388,1,0.010784177
913,45650,143.55,2.0446,2.6865,2.0446,2.6865,143.55,0.302066628,1,0.010681429
914,45700,229.68,5.3093,5.9409,5.3093,5.9409,229.68,0.302171084,1,0.010576973
915,45750,-114.84,5.3151,5.9319,5.3151,5.9319,-114.84,0.30227633,1,0.010471727
916,45800,416.29,3.1966,3.7974,3.1966,3.7974,416.29,0.302382629,1,0.010365428
917,45850,-28.71,2.9904,3.6355,2.9904,3.6355,-28.71,0.302489856,1,0.010258201
918,45900,-186.61,3.9664,4.688,3.9664,4.688,-186.61,0.302597892,1,0.010150165
919,45950,57.419,3.4871,4.2909,3.4871,4.2909,57.419,0.302706625,1,0.010041432
920,46000,-215.32,6.0746,6.9208,6.0746,6.9208,-215.32,0.302815951,1,0.009932106
921,46050,-86.129,10.98,11.776,10.98,11.776,-86.129,0.302925775,1,0.009822282
922,46100,215.32,5.0638,5.7212,5.0638,5.7212,215.32,0.303036009,1,0.009712048
923,46150,129.19,2.2836,2.9268,2.2836,2.9268,129.19,0.303146574,1,0.009601483
924,46200,-28.71,2.0195,2.6736,2.0195,2.6736,-28.71,0.303257397,1,0.00949066
925,46250,229.68,2.5303,3.2088,2.5303,3.2088,229.68,0.303368416,1,0.009379641
926,46300,215.32,1.6141,2.263,1.6141,2.263,215.32,0.303479575,1,0.009268482
927,46350,330.16,0.9921,1.5858,0.9921,1.5858,330.16,0.303590827,1,0.00915723
928,46400,157.9,3.0668,3.701,3.0668,3.701,157.9,0.303702132,1,0.009045925
929,46450,287.1,8.2701,8.9872,8.2701,8.9872,287.1,0.303813458,1,0.008934599
930,46500,-387.58,11.098,11.906,11.098,11.906,-387.58,0.303924778,1,0.008823279
931,46550,-287.1,5.8863,6.7216,5.8863,6.7216,-287.1,0.304036075,1,0.008711982
932,46600,143.55,5.1236,5.9351,5.1236,5.9351,143.55,0.304147851,1,0.008600206
933,46650,86.129,3.5076,4.0769,3.5076,4.0769,86.129,0.304268673,1,0.008479384
934,46700,28.71,4.3648,4.9951,4.3648,4.9951,28.71,0.304386659,1,0.008361398
935,46750,344.52,-4.7805,-4.332,-4.7805,-4.332,344.52,0.304502248,1,0.008245809
936,46800,43.064,-0.9387,-0.4189,-0.9387,-0.4189,43.064,0.304615922,1,0.008132135
937,46850,215.32,-9.4762,-9.1472,-9.4762,-9.1472,215.32,0.304728138,1,0.008019919
938,46900,28.71,-4.8942,-4.2632,-4.8942,-4.2632,28.71,0.304839301,1,0.007908756
939,46950,344.52,-1.4046,-0.7967,-1.4046,-0.7967,344.52,0.304949746,1,0.007798311
940,47000,-208.14,-3.7531,-3.108,-3.7531,-3.108,-208.14,0.305057882,1,0.007690175
941,47050,-50.242,-7.6899,-7.2671,-7.6899,-7.2671,-50.242,0.305167664,1,0.007580393
942,47100,-265.56,1.2157,1.8171,1.2157,1.8171,-265.56,0.305277391,1,0.007470666
943,47150,-78.951,-3.505,-3.0058,-3.505,-3.0058,-78.951,0.30538719,1,0.007360867
944,47200,-64.597,5.646,6.2988,5.646,6.2988,-64.597,0.305497158,1,0.007250899
945,47250,-21.532,5.0253,5.7231,5.0253,5.7231,-21.532,0.305607366,1,0.007140691
946,47300,78.951,6.7563,7.6077,6.7563,7.6077,78.951,0.305717863,1,0.007030194
947,47350,93.306,10.355,11.129,10.355,11.129,93.306,0.305828686,1,0.006919371
948,47400,-35.887,2.689,3.3515,2.689,3.3515,-35.887,0.305939858,1,0.006808199
949,47450,-35.887,5.7379,6.4607,5.7379,6.4607,-35.887,0.306051393,1,0.006696664
950,47500,78.951,3.2737,3.9124,3.2737,3.9124,78.951,0.306163298,1,0.006584759
951,47550,-165.08,0.5044,1.075,0.5044,1.075,-165.08,0.306275575,1,0.006472482
952,47600,-7.1774,0.6785,1.2401,0.6785,1.2401,-7.1774,0.306388221,1,0.006359836
953,47650,93.306,-3.498,-2.8169,-3.498,-2.8169,93.306,0.306501229,1,0.006246828
954,47700,-179.43,-5.2168,-4.6533,-5.2168,-4.6533,-179.43,0.306614592,1,0.006133465
955,47750,-150.73,-10.295,-9.9099,-10.295,-9.9099,-150.73,0.306728297,1,0.00601976
956,47800,50.242,-4.6366,-4.1026,-4.6366,-4.1026,50.242,0.306842332,1,0.005905725
957,47850,64.597,2.5843,3.2011,2.5843,3.2011,64.597,0.306956683,1,0.005791374
958,47900,64.597,1.3294,1.9058,1.3294,1.9058,64.597,0.307071333,1,0.005676724
959,47950,193.79,-0.4993,0.0141,-0.4993,0.0141,193.79,0.307186268,1,0.005561789
960,48000,136.37,-0.9927,-0.5095,-0.9927,-0.5095,136.37,0.307301468,1,0.005446589
961,48050,150.73,0.4228,0.9747,0.4228,0.9747,150.73,0.307416918,1,0.005331139
962,48100,93.306,2.538,3.1427,2.538,3.1427,93.306,0.307532599,1,0.005215458
963,48150,337.34,2.0131,2.6267,2.0131,2.6267,337.34,0.307648491,1,0.005099566
964,48200,107.66,-4.2754,-3.7801,-4.2754,-3.7801,107.66,0.307764577,1,0.00498348
965,48250,122.02,-5.5612,-5.1281,-5.5612,-5.1281,122.02,0.307880837,1,0.00486722
966,48300,-64.597,-2.5836,-1.9488,-2.5836,-1.9488,-64.597,0.307997252,1,0.004750805
967,48350,294.27,1.6802,2.2746,1.6802,2.2746,294.27,0.308113802,1,0.004634255
968,48400,-107.66,-0.5494,-0.0431,-0.5494,-0.0431,-107.66,0.308230468,1,0.004517589
969,48450,208.14,5.0805,5.7751,5.0805,5.7751,208.14,0.308347231,1,0.004400826
970,48500,337.34,1.093,1.7181,1.093,1.7181,337.34,0.308464072,1,0.004283985
971,48550,-21.532,9.8456,10.631,9.8456,10.631,-21.532,0.308580971,1,0.004167086
972,48600,179.43,6.0251,6.8437,6.0251,6.8437,179.43,0.308697909,1,0.004050148
973,48650,21.532,4.5974,5.3909,4.5974,5.3909,21.532,0.308814867,1,0.00393319
974,48700,-265.56,6.1202,6.8308,6.1202,6.8308,-265.56,0.308931593,1,0.003816464
975,48750,-35.887,0.7466,1.3603,0.7466,1.3603,-35.887,0.309048536,1,0.003699521
976,48800,466.53,11.74,12.543,11.74,12.543,466.53,0.309165444,1,0.003582613
977,48850,-107.66,5.094,5.9589,5.094,5.9589,-107.66,0.309282299,1,0.003465758
978,48900,279.92,2.2688,2.9415,2.2688,2.9415,279.92,0.309399083,1,0.003348974
979,48950,322.98,5.9255,6.5462,5.9255,6.5462,322.98,0.309515779,1,0.003232278
980,49000,7.1774,-4.0345,-3.5738,-4.0345,-3.5738,7.1774,0.309632371,1,0.003115686
981,49050,-150.73,2.6954,3.3271,2.6954,3.3271,-150.73,0.309748841,1,0.002999216
982,49100,64.597,-8.0176,-7.5935,-8.0176,-7.5935,64.597,0.309865173,1,0.002882884
983,49150,122.02,-4.2189,-3.5712,-4.2189,-3.5712,122.02,0.309981353,1,0.002766704
984,49200,-179.43,1.5016,2.1037,1.5016,2.1037,-179.43,0.310097364,1,0.002650693
985,49250,93.306,-1.4001,-0.888,-1.4001,-0.888,93.306,0.310213193,1,0.002534864
986,49300,452.18,5.3433,6.0379,5.3433,6.0379,452.18,0.310328824,1,0.002419233
987,49350,150.73,0.5866,1.1617,0.5866,1.1617,150.73,0.310444246,1,0.002303811
988,49400,-64.597,9.1523,9.8848,9.1523,9.8848,-64.597,0.310559444,1,0.002188613
989,49450,595.72,6.0636,6.8681,6.0636,6.8681,595.72,0.310674406,1,0.002073651
990,49500,-208.14,4.3249,5.1339,4.3249,5.1339,-208.14,0.31078912,1,0.001958937
991,49550,265.56,3.6117,4.2568,3.6117,4.2568,265.56,0.310903576,1,0.001844481
992,49600,-193.79,4.6327,5.1956,4.6327,5.1956,-193.79,0.311017762,1,0.001730295
993,49650,93.306,5.2772,5.9525,5.2772,5.9525,93.306,0.31113167,1,0.001616387
994,49700,136.37,-1.9996,-1.4933,-1.9996,-1.4933,136.37,0.31124529,1,0.001502767
995,49750,136.37,-2.0458,-1.5376,-2.0458,-1.5376,136.37,0.311358613,1,0.001389444
996,49800,193.79,2.2759,2.894,2.2759,2.894,193.79,0.311471633,1,0.001276424
997,49850,351.69,1.4952,2.1236,1.4952,2.1236,351.69,0.311584343,1,0.001163714
998,49900,337.34,-1.2876,-0.728,-1.2876,-0.728,337.34,0.311696735,1,0
999,49950,222.5,-4.5749,-4.0557,-4.5749,-4.0557,222.5,0.311808807,1,0
1000,50000,-122.02,-5.8644,-5.3967,-5.8644,-5.3967,-122.02,0.311920552,1,0
1001,50050,165.08,-4.8133,-4.3346,-4.8133,-4.3346,165.08,0.312031968,1,0
1002,50100,165.08,-3.5198,-3.0167,-3.5198,-3.0167,165.08,0.312143052,1,0
1003,50150,150.73,-1.4097,-0.8385,-1.4097,-0.8385,150.73,0.312253803,1,0
1004,50200,-21.532,2.1981,2.7995,2.1981,2.7995,-21.532,0.31236422,1,0
1005,50250,35.887,2.5714,3.1677,2.5714,3.1677,35.887,0.312474302,1,0
1006,50300,-7.1774,-0.2673,0.2647,-0.2673,0.2647,-7.1774,0.312584052,1,0
1007,50350,-107.66,-2.9602,-2.4757,-2.9602,-2.4757,-107.66,0.312693471,1,0
